_id,_title,_detail,_type,_parentMasterMissionId,_conditionType,_conditionValues,_conditionNumber,_masterMissionRewardId,_priority,_masterReleaseLabelId
1958385,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,3008,10000,311958385,1,1
1958386,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,3008,11000,311958386,1,1
1958387,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,3008,12500,311958387,1,1
1958388,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,3008,13000,311958388,1,1
1958389,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,3008,13500,311958389,1,1
1958390,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,3008,15000,311958390,1,1
1958391,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,3009,1,311958391,1,1
1958392,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,3009,1000,311958392,1,1
1958393,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,3009,2000,311958393,1,1
1958394,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,3009,3500,311958394,1,1
1958395,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,3009,5000,311958395,1,1
1958396,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,3009,6000,311958396,1,1
1958397,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,3009,7000,311958397,1,1
1958398,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,3009,8000,311958398,1,1
1958399,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,3009,9000,311958399,1,1
1958400,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,3009,10000,311958400,1,1
1958401,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,3009,11000,311958401,1,1
1958402,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,3009,12500,311958402,1,1
1958403,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,3009,13000,311958403,1,1
1958404,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,3009,13500,311958404,1,1
1958405,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,3009,15000,311958405,1,1
1958406,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,3010,1,311958406,1,1
1958407,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,3010,1000,311958407,1,1
1958408,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,3010,2000,311958408,1,1
1958409,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,3010,3500,311958409,1,1
1958410,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,3010,5000,311958410,1,1
1958411,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,3010,6000,311958411,1,1
1958412,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,3010,7000,311958412,1,1
1958413,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,3010,8000,311958413,1,1
1958414,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,3010,9000,311958414,1,1
1958415,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,3010,10000,311958415,1,1
1958416,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,3010,11000,311958416,1,1
1958417,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,3010,12500,311958417,1,1
1958418,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,3010,13000,311958418,1,1
1958419,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,3010,13500,311958419,1,1
1958420,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,3010,15000,311958420,1,1
1958421,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,3011,1,311958421,1,1
1958422,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,3011,1000,311958422,1,1
1958423,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,3011,2000,311958423,1,1
1958424,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,3011,3500,311958424,1,1
1958425,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,3011,5000,311958425,1,1
1958426,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,3011,6000,311958426,1,1
1958427,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,3011,7000,311958427,1,1
1958428,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,3011,8000,311958428,1,1
1958429,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,3011,9000,311958429,1,1
1958430,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,3011,10000,311958430,1,1
1958431,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,3011,11000,311958431,1,1
1958432,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,3011,12500,311958432,1,1
1958433,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,3011,13000,311958433,1,1
1958434,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,3011,13500,311958434,1,1
1958435,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,3011,15000,311958435,1,1
1958436,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,3012,1,311958436,1,1
1958437,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,3012,1000,311958437,1,1
1958438,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,3012,2000,311958438,1,1
1958439,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,3012,3500,311958439,1,1
1958440,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,3012,5000,311958440,1,1
1958441,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,3012,6000,311958441,1,1
1958442,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,3012,7000,311958442,1,1
1958443,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,3012,8000,311958443,1,1
1958444,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,3012,9000,311958444,1,1
1958445,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,3012,10000,311958445,1,1
1958446,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,3012,11000,311958446,1,1
1958447,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,3012,12500,311958447,1,1
1958448,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,3012,13000,311958448,1,1
1958449,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,3012,13500,311958449,1,1
1958450,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,3012,15000,311958450,1,1
1958451,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,4001,1,311958451,1,1
1958452,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,4001,1000,311958452,1,1
1958453,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,4001,2000,311958453,1,1
1958454,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,4001,3500,311958454,1,1
1958455,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,4001,5000,311958455,1,1
1958456,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,4001,6000,311958456,1,1
1958457,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,4001,7000,311958457,1,1
1958458,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,4001,8000,311958458,1,1
1958459,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,4001,9000,311958459,1,1
1958460,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,4001,10000,311958460,1,1
1958461,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,4001,11000,311958461,1,1
1958462,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,4001,12500,311958462,1,1
1958463,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,4001,13000,311958463,1,1
1958464,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,4001,13500,311958464,1,1
1958465,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,4001,15000,311958465,1,1
1958466,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,4002,1,311958466,1,1
1958467,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,4002,1000,311958467,1,1
1958468,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,4002,2000,311958468,1,1
1958469,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,4002,3500,311958469,1,1
1958470,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,4002,5000,311958470,1,1
1958471,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,4002,6000,311958471,1,1
1958472,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,4002,7000,311958472,1,1
1958473,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,4002,8000,311958473,1,1
1958474,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,4002,9000,311958474,1,1
1958475,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,4002,10000,311958475,1,1
1958476,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,4002,11000,311958476,1,1
1958477,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,4002,12500,311958477,1,1
1958478,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,4002,13000,311958478,1,1
1958479,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,4002,13500,311958479,1,1
1958480,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,4002,15000,311958480,1,1
1958481,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,4003,1,311958481,1,1
1958482,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,4003,1000,311958482,1,1
1958483,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,4003,2000,311958483,1,1
1958484,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,4003,3500,311958484,1,1
1958485,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,4003,5000,311958485,1,1
1958486,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,4003,6000,311958486,1,1
1958487,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,4003,7000,311958487,1,1
1958488,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,4003,8000,311958488,1,1
1958489,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,4003,9000,311958489,1,1
1958490,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,4003,10000,311958490,1,1
1958491,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,4003,11000,311958491,1,1
1958492,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,4003,12500,311958492,1,1
1958493,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,4003,13000,311958493,1,1
1958494,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,4003,13500,311958494,1,1
1958495,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,4003,15000,311958495,1,1
1958496,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,4004,1,311958496,1,1
1958497,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,4004,1000,311958497,1,1
1958498,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,4004,2000,311958498,1,1
1958499,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,4004,3500,311958499,1,1
1958500,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,4004,5000,311958500,1,1
1958501,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,4004,6000,311958501,1,1
1958502,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,4004,7000,311958502,1,1
1958503,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,4004,8000,311958503,1,1
1958504,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,4004,9000,311958504,1,1
1958505,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,4004,10000,311958505,1,1
1958506,"Increase 『N』's bond to 11,000 or higher.","Increase 『N』's bond to 11,000 or higher.",7,0,58,4004,11000,311958506,1,1
1958507,"Increase 『N』's bond to 12,500 or higher.","Increase 『N』's bond to 12,500 or higher.",7,0,58,4004,12500,311958507,1,1
1958508,"Increase 『N』's bond to 13,000 or higher.","Increase 『N』's bond to 13,000 or higher.",7,0,58,4004,13000,311958508,1,1
1958509,"Increase 『N』's bond to 13,500 or higher.","Increase 『N』's bond to 13,500 or higher.",7,0,58,4004,13500,311958509,1,1
1958510,"Increase 『N』's bond to 15,000 or higher.","Increase 『N』's bond to 15,000 or higher.",7,0,58,4004,15000,311958510,1,1
1958511,Increase 『N』's bond to,Increase 『N』's bond to,7,0,58,4005,1,311958511,1,1
1958512,"Increase 『N』's bond to 1,000 or higher.","Increase 『N』's bond to 1,000 or higher.",7,0,58,4005,1000,311958512,1,1
1958513,"Increase 『N』's bond to 2,000 or higher.","Increase 『N』's bond to 2,000 or higher.",7,0,58,4005,2000,311958513,1,1
1958514,"Increase 『N』's bond to 3,500 or higher.","Increase 『N』's bond to 3,500 or higher.",7,0,58,4005,3500,311958514,1,1
1958515,"Increase 『N』's bond to 5,000 or higher.","Increase 『N』's bond to 5,000 or higher.",7,0,58,4005,5000,311958515,1,1
1958516,"Increase 『N』's bond to 6,000 or higher.","Increase 『N』's bond to 6,000 or higher.",7,0,58,4005,6000,311958516,1,1
1958517,"Increase 『N』's bond to 7,000 or higher.","Increase 『N』's bond to 7,000 or higher.",7,0,58,4005,7000,311958517,1,1
1958518,"Increase 『N』's bond to 8,000 or higher.","Increase 『N』's bond to 8,000 or higher.",7,0,58,4005,8000,311958518,1,1
1958519,"Increase 『N』's bond to 9,000 or higher.","Increase 『N』's bond to 9,000 or higher.",7,0,58,4005,9000,311958519,1,1
1958520,"Increase 『N』's bond to 10,000 or higher.","Increase 『N』's bond to 10,000 or higher.",7,0,58,4005,10000,311958520,1,1
