_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
2118,Deep Resonance,Deep Resonance,Deep Resonance,Aqours,Lyrics: Aki Hata<br>Composition: Satoru Kuwabara (Arte Refact)<br>Arrangement: Takuya Sakai (Arte Refact),Aqours 4th Single (Shadowverse x SIF Collaboration Songs),"The B-side of MITAIKEN HORIZON, a Shadowverse x SIF collaboration song. While it also offers the pathos of lyrical rock, the classical strings and gothic tones give this song a strait-laced feel.",2,200,jacket_2119,31002118,32002118,0,0,0,2019/09/25,1
2119,MITAIKEN HORIZON,MITAIKEN HORIZON,MITAIKEN HORIZON,Aqours,Lyrics: Aki Hata<br>Composition: Kotaro Odaka and UiNA<br>Arrangement: Kotaro Odaka,Aqours 4th Single,"Aqours' fourth single. Hanamaru takes the center role in this song after being picked in a poll. As much as it cuts a majestic figure with its strings and brass, the calls in the chorus and the speed of the drums lend this song positivity and plenty of middle-period Aqours charm.",2,200,jacket_2119,31002119,32002119,0,0,0,2019/09/25,1
2120,Guilty!? Farewell party,Guilty!? Farewell party,Guilty!? Farewell party,Guilty Kiss,Lyrics: Aki Hata<br>Composition / Arrangement: Yasushi Watanabe,Love Live! Sunshine!! Anime Season 2 Blu-ray Bonus: Guilty Kiss New Songs CD,"Continuing the series of graduation songs by CYaRon! and Azalea, Guilty Kiss steps in with a delightful party tune that focuses on having fun in the now instead of graduation and farewells.",2,203,jacket_2120,31002120,32002120,0,0,0,2018/06/22,1
2121,New Romantic Sailors,New Romantic Sailors,New Romantic Sailors,Guilty Kiss,Lyrics: Aki Hata<br>Composition: Katsuhiko Sugiyama and ulala<br>Arrangement: ulala,Smartphone App Love Live! School Idol Festival Collaboration Single,"This song takes the three Guilty Kiss girls on a daring space adventure. Partway through the song, each girl busts out her signature move. Depending on the live show venue, lasers may come together to form a pyramid at this point.",2,203,jacket_2121,31002121,32002121,0,0,0,2019/11/27,1
2122,Braveheart Coaster,Braveheart Coaster,Braveheart Coaster,CYaRon!,Lyrics: Aki Hata<br>Composition / Arrangement: Kyo Takada,Smartphone App Love Live! School Idol Festival Collaboration Single,"This song draws the audience into the fun, as each girl calls out ""Let's play with my color now!"" as if she were horsing around at a theme park. Fans know it well for the live show choreography, which playacts going on a rollercoaster.",2,201,jacket_2122,31002122,32002122,0,0,0,2019/12/04,1
2123,Dance with Minotaurus,Dance with Minotaurus,Dance with Minotaurus,Aqours,Lyrics: Aki Hata<br>Composition / Arrangement: Takeshi Masuda,Aqours 4th Single,"From moment one with the encouraging cheer, ""Fight oh!"" this song is a pick-me-up for the ""you"" character, as the singers tell them not to cry with their strong allies there to protect them. In live performances, the girls make Minotaur horns with their fingers as part of the choreography.",2,200,jacket_2119,31002123,32002123,0,0,0,2019/09/25,1
2124,"i-n-g, I TRY!!","i-n-g, I TRY!!","i-n-g, I TRY!!",Aqours,Lyrics: Aki Hata<br>Composition / Arrangement: Takeshi Masuda,Love Live! Sunshine!! The School Idol Movie Over the Rainbow Blu-ray New Recordings of Aqours Original Songs CD,"As the opposite of Bokura no Hashittekita Michi wa... and Next SPARKLING!!, this song begins with the graduated third-years and uses the present progressive tense to tell their ongoing story. This mid-tempo pop tune shines through the sadness around graduation like a ray of light.",2,200,jacket_2124,31002124,32002124,0,0,0,2019/07/26,1
2125,Love Pulsar,Love Pulsar,Love Pulsar,Guilty Kiss,Lyrics: Aki Hata<br>Composition / Arrangement: Miki Watanabe,Smartphone App Love Live! School Idol Festival Collaboration Single: B-Side,"This song begins with bold laughter from the Guilty Kiss girls and a creepy vibe that lasts the entire song. It uses pulsars, astronomical objects that expel electricity, to explore the speed of love with lightning metaphors.",2,203,jacket_2121,31002125,32002125,0,0,0,2019/11/27,1
2126,CHANGELESS,CHANGELESS,CHANGELESS,CYaRon!,Lyrics: Aki Hata<br>Composition / Arrangement: Wataru Maeguchi,Smartphone App Love Live! School Idol Festival Collaboration Single,"This song tells the tale of a girl walking alone on a beach, thinking of ""you"" who have gone so far away. She wants to tell you that she's waiting for you right here, but her words are swallowed up by the sky. With the final line, ""I whispered, 'We'll meet again someday,'"" she pledges to be reunited with you once more.",2,201,jacket_2122,31002126,32002126,0,0,0,2019/12/04,1
2127,Kuchu Renairon,Kuchu Renairon,Kuchu Renairon,AZALEA,Lyrics: Aki Hata<br>Composition / Arrangement: Kohei by SIMONSAYZ,Smartphone App Love Live! School Idol Festival Collaboration Single,"Many of the lyrics, from ""I dreamt I was pursuing you"" to ""My chest burns so hot,"" reveal the one-sided nature of the love in this song. It also borrows the word ""dreamlike"" from the older song Tokimeki Bunruigaku, suggesting that the story began there continues here.",2,202,jacket_2029,31002127,32002127,0,0,0,2019/12/11,1
2128,Phantom Rocket Adventure,Phantom Rocket Adventure,Phantom Rocket Adventure,Guilty Kiss,Lyrics: Aki Hata<br>Composition / Arrangement: Yuki Honda (Arte Refact),Smartphone App Love Live! School Idol Festival Collaboration Single,"This song compares being unable to pluck up the courage to announce one-sided affection by equating the singer's runaway heart to a rocket. The ""extraterrestrial kiss"" in the third verse brings home all the bold Guilty Kiss goodness.",2,203,jacket_2121,31002128,32002128,0,0,0,2019/11/27,1
2129,Kodoku Teleport,Kodoku Teleport,Kodoku Teleport,CYaRon!,Lyrics: Aki Hata<br>Composition: Atsushi Harada (Arte Refact)<br>Arrangement: Yatoki Tsukasa (Arte Refact),Smartphone App Love Live! School Idol Festival Collaboration Single,"This song explores the burning desire to see ""you."" It's so strong, the narrator claims she wishes she could ""teleport, so I could fly to you in an instant."" Sounds like a classic symptom of ""missing-you-itis.""",2,201,jacket_2122,31002129,32002129,0,0,0,2019/12/04,1
2130,Fantastic Departure!,Fantastic Departure!,Fantastic Departure!,Aqours,Lyrics: Aki Hata<br>Composition: Kanata Okajima and MEG<br>Arrangement: MEG,Love Live! Sunshine!! Aqours 6th Love Live! Dome Tour Theme Songs CD,"This song shows Aqours making a fresh departure. With the dolphins, whales, and metaphors about the waves of current trends, it carries a strong nautical voyage theme. A whale named Poipoi joined the group on tour to take the girls on a ride during performances.",2,200,jacket_2130,31002130,32002130,0,0,0,2020/07/22,1
2131,Maze Sekai,Maze Sekai,Maze Sekai,AZALEA,Lyrics: Aki Hata<br>Composition / Arrangement: Yosuke Kurokawa,Smartphone App Love Live! School Idol Festival Collaboration Single,"This song is all about taking on the future. When the singer compares a world to a maze, she walks a challenging path threaded with difficulties like a useless map and potentially missing the last flight off the planet. Yet her determination and mighty desire to survive demonstrate her resolution to rise to the challenge.",2,202,jacket_2029,31002131,32002131,0,0,0,2019/12/11,1
2132,Dazzling White Town,Dazzling White Town,Dazzling White Town,Saint Snow,Lyrics: Aki Hata<br>Composition / Arrangement: Kazunori Watanabe,Saint Snow 1st Single,"With lyrics like, ""It all starts here"" and ""Snow whirls through the air,"" this song depicts the Saint Snow girls setting off from the snowy land of Hakodate to take on the world. This is their only single with a PV, but it pulls no stops in showing just how cool they are against a backdrop of Hakodate's city streets.",2,204,jacket_2132,31002132,32002132,0,0,0,2020/08/19,1
2133,smile smile ship Start!,smile smile ship Start!,smile smile ship Start!,Aqours,Lyrics: Aki Hata<br>Composition / Arrangement: Tatsuya Kato,Aqours 5th Anniversary Animated PV Single,"This song depicts the Aqours' girls on a fun nautical journey. Picking up from where KISEKIHIKARU left off, this song is based off of the main theme of Love Live! Sunshine!!, another track included in the original soundtrack.",2,200,jacket_2133,31002133,32002133,0,0,0,2021/03/31,1
2134,Misty Frosty Love,Misty Frosty Love,Misty Frosty Love,Riko Sakurauchi (C.V: Rikako Aida) and You Watanabe (C.V: Shuka Saito),Lyrics: Aki Hata<br>Composition / Arrangement: Tatsuya Kurauchi,Love Live! Sunshine!! Duo Trio Collection CD Vol. 2: WINTER VACATION,"A wintry bonus song. It's a fun and cute tune that hearkens back to the happy days of yesteryear. Sure, the narrator and her love interest may be friends, but that doesn't mean the narrator can't feel jealous when someone else gets closer to the object of her affection in this Riko and You duet.",2,299,jacket_2015,31002134,32002134,0,0,0,2020/12/09,1
2135,Future Flight,Future Flight,Future Flight,Aqours,Lyrics: Aki Hata<br>Composition / Arrangement: Keisuke Koyama,Aqours Best Of Album: Love Live! Sunshine!! Aqours CHRONICLE (2015–2017),"This song is a grand compilation of Aqours' journey, with phrases like, ""I have a neverending dream"" portending the future. It was also the fans' top pick in the official New Special MV Poll.",2,200,jacket_2135,31002135,32002135,0,0,0,2020/10/07,1
2136,Cotton Candy Ei-Ei-Oh!,Cotton Candy Ei-Ei-Oh!,Cotton Candy Ei-Ei-Oh!,Ruby Kurosawa (C.V: Ai Furihata),Lyrics: Aki Hata<br>Composition / Arrangement: TAKAROT,Aqours First Solo Concert Album Love Live! Sunshine!! Dia Kurosawa First Solo Concert Album ~RED GEM WINK~,"Fans know this song well for its influential design, the earworm phrase ""Yossha yossha, wasshoi!"" and the easy-to-learn dance moves. Dia joined Ruby in the first live performance to reenact the music video, much to the audience's amusement.",2,290,jacket_2136,31002136,32002136,0,0,0,2020/09/21,1
2137,PURE PHRASE,PURE PHRASE,PURE PHRASE,Riko Sakurauchi (C.V: Rikako Aida),Lyrics: Aki Hata<br>Composition: Yuuta Yamaguchi,Aqours First Solo Concert Album Love Live! Sunshine!! Riko Sakurauchi First Solo Concert Album ~Pianoforte Monologue~,"While this may be a Riko solo, surprisingly, she is joined by a string section and a live band instead of a piano accompaniment. Even with the attention-grabbing elegance of the music, the lyrics about growth and change and the titular pure phrases grab at the heartstrings.",2,290,jacket_2137,31002137,32002137,0,0,0,2020/09/19,1
2138,"Wake up, Challenger!!","Wake up, Challenger!!","Wake up, Challenger!!",Aqours,Lyrics: Aki Hata<br>Composition / Arrangement: Takahiro Kawata,Smartphone App Love Live! School Idol Festival ALL STARS Collaboration Single: B-Side,"The excitement is off the charts in this morale-raising song from the first moment of the hand-clapping intro. Even in situations where success seems impossible, Aqours can inspire the listener to go for it.",2,200,jacket_2009,31002138,32002138,0,0,0,2019/10/30,1
2142,Kimino Kokorowa Kagayaiterukai?,Kimino Kokorowa Kagayaiterukai?,Kimino Kokorowa Kagayaiterukai?,Aqours,Lyrics: Aki Hata<br>Composition: Hajime Mitsumasu<br>Arrangement: EFFY,Aqours 1st Single,"This song is where it all began for Aqours. First released with an MV before the anime, it later showed up in season 2, episode 3 with the girls running to a school in a scene containing throwbacks to the MV.",2,200,jacket_2142,31002142,32002142,0,0,0,2015/10/07,1
2143,BANZAI! digital trippers,BANZAI! digital trippers,BANZAI! digital trippers,Aqours ft. Hatsune Miku,Lyrics: Aki Hata<br>Composition / Arrangement: Mitchie M,Love Live! Sunshine!! x Miku Hatsune Collaboration Animated PV Single,"A single with an animated PV from the Hatsune Miku collaboration. This ambitious piece is the first artist collaboration with the Vocaloid Hatsune Miku with chiptune and kawaii future bass elements. Yet for all those, Aqours core sound remains strong.",2,299,jacket_2143,31002143,32002143,0,0,0,2022/08/24,1
2144,Deep Sea Cocoon,Deep Sea Cocoon,Deep Sea Cocoon,Guilty Kiss,Lyrics: Aki Hata<br>Composition: MEG and Kanata Okajima<br>Arrangement: MEG,Love Live! Sunshine!! Guilty Kiss 1st Full Album: B-Side,"In the style of bold approaches that Guilty Kiss is known for, the singer promises to use her ""impolite love to snatch you away."" The song builds in excitement from the intro before reaching a crescendo with a heavy rock sound.",2,203,jacket_2152,31002144,32002144,0,0,0,2021/07/28,1
2145,DREAMY COLOR,DREAMY COLOR,DREAMY COLOR,Aqours,Lyrics: Aki Hata<br>Composition: Kanata Okajima and MEG<br>Arrangement: MEG,We Are Challengers Project Theme Songs CD,"With the phrase ""a new excitement,"" this song dares listeners to go try new things. It attracted major attention with its live action music video, the first to ever appear in Love Live!",2,200,jacket_2145,31002145,32002145,0,0,0,2021/06/30,1
2146,KU-RU-KU-RU Cruller!,KU-RU-KU-RU Cruller!,KU-RU-KU-RU Cruller!,Aqours,Lyrics: Aki Hata<br>Composition: Kanata Okajima and Soma Genda<br>Arrangement: Soma Genda,Love Live! Sunshine!! Animated PV Single (Monster Strike x Love Live! Sunshine!! Collaboration Songs),"This disco tune calls to mind a modern arrangement of city pop, which is a whole new world for Aqours. This song is part of a collaboration with Monster Strike, giving its animated PV a pinball theme.",2,200,jacket_2146,31002146,32002146,0,0,0,2021/09/22,1
2147,LIVE with a smile! (Aqours Ver.),LIVE with a smile! (Aqours Ver.),LIVE with a smile! (Aqours Ver.),Aqours,Lyrics: Aki Hata<br>Composition: Ryota Saito and Diz<br>Arrangement: EFFY (FirstCall),Love Live! Series Presents COUNTDOWN Love Live! 2021 → 2022 ~LIVE with a smile!~ Theme Songs CD,"For the first time ever, three generations of school idols came together in this CD of singles, reminding fans all over again of the connections between characters and the epic stories of Love Live! Throwbacks to past songs for each of the school idol groups are sprinkled throughout the lyrics.",2,200,jacket_9001,31002147,32002147,0,0,0,2021/11/03,1
2148,MOTTO-ZUTTO be with you,MOTTO-ZUTTO be with you,MOTTO-ZUTTO be with you,Dia Kurosawa (C.V: Arisa Komiya),Lyrics: Aki Hata<br>Composition: Yuya Fujinaka and Jays<br>Arrangement: Jays,Aqours Second Solo Concert Album Love Live! Sunshine!! Second Solo Concert Album ~THE STORY OF FEATHER~ starring Dia Kurosawa,"A Dia solo. She developed a knack for techno-pop through AZALEA and put it all into this tropical house-style EDM song. At the 6th Love Live! Tour, she had the audience spellbound as she performed the song in the center of the Tokyo Dome.<br>",2,290,jacket_2148,31002148,32002148,0,0,0,2022/01/01,1
2149,Nameless Love Song,Nameless Love Song,Nameless Love Song,Guilty Kiss,Lyrics: Aki Hata<br>Composition: MEG and Kanata Okajima<br>Arrangement: MEG,Love Live! Sunshine!! Guilty Kiss 1st Full Album: B-Side,"While the ""nameless"" in the title might suggest otherwise, this is a love song that expresses a tidal wave of emotion. The floaty guitar and synth riffs intertwine and add pleasing progressions to this mid-tempo jam.<br>",2,203,jacket_2152,31002149,32002149,0,0,0,2021/07/28,1
2150,not ALONE not HITORI,not ALONE not HITORI,not ALONE not HITORI,Aqours,Lyrics: Aki Hata<br>Composition: Kotaro Odaka and UiNA<br>Arrangement: Kotaro Odaka and Naoki Tani (HANO),Love Live! Series' All-Night Japan GOLD Collaboration Project Split Single,"Aqours wants listeners to know they're not alone, and this song conveys their support in spades. The girls are in full DJ mode on the album jacket as they sit at a round table with a bright red ""ON AIR"" sign front and center.<br>",2,200,jacket_2150,31002150,32002150,0,0,0,2021/11/24,1
2151,Shiny Racers,Shiny Racers,Shiny Racers,Mari Ohara (C.V: Aina Suzuki),Lyrics: Aki Hata<br>Composition / Arrangement: Hiromitsu Kawashima<br>,Aqours First Solo Concert Album Love Live! Sunshine!! Mari Ohara First Solo Concert Album ~New winding road~,"The colorful, poppy music video + memories of Mari's awkward driving from season 2, episode 10 makes for a bit of an odd crossover, but it's hard not to think of them both! The fast tempo is a perfect match for Mari, who's always racing at top speed towards her goals.<br>",2,290,jacket_2151,31002151,32002151,0,0,0,2021/06/13,1
