_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
2057,おやすみなさん！,おやすみなさん！,オヤスミナサン,国木田花丸(CV.高槻かなこ),"作詞：畑 亜貴<br>作曲・編曲：白須賀 悟 , 増田基生",「ラブライブ！サンシャイン!!」TVアニメ2期 Blu-ray 第2巻 録り下ろしAqoursオリジナルソングCD②,花丸が歌うことによって「そばにいる」「笑い合える」といったワードは必然的に誰に向けてのことなのかが思い浮かぶ。その子との明日のちょっとしたお楽しみを考えながら眠りにつく彼女が想像出来る。,2,290,jacket_2057,31002057,32002057,0,0,0,2018/01/26,1
2058,海岸通りで待ってるよ,海岸通りで待ってるよ,カイカントオリテマツテルヨ,CYaRon！,作詞：畑 亜貴<br>作曲・編曲：渡辺未来,CYaRon！2nd シングル カップリング曲,意地っ張りな性格のワタシがくだらないことで喧嘩をしてしまい、その心情と仲直りがしたい気持ちが描かれた楽曲。ライブではサビ部分で敬礼と反対の手で三本指を前後する振り付けで会場が仲直りに向けたエールを送る。<br>,2,201,jacket_2039,31002058,32002058,0,0,0,2017/05/10,1
2059,君の瞳を巡る冒険,君の瞳を巡る冒険,キミノヒトミヲメクルホウケン,Aqours,作詞：畑 亜貴<br>作曲・編曲：渡辺和紀,TVアニメ『ラブライブ！サンシャイン!!』2期オープニング主題歌　カップリング曲,リアル脱出ゲーム×ラブライブ！サンシャイン!!「孤島の水族館からの脱出」のテーマソングとして起用された。そのイメージもあってか、メンバーが振り付けで作り出した迷宮のような中に梨子が迷い込む振りがある。,2,200,jacket_2044,31002059,32002059,0,0,0,2017/10/25,1
2060,in this unstable world,in this unstable world,インテイスアンステイフルワアルト,津島善子(CV.小林愛香),作詞：畑 亜貴<br>作曲・編曲：神谷 礼,「ラブライブ！サンシャイン!!」TVアニメ2期 Blu-ray 第3巻 録り下ろしAqoursオリジナルソングCD③,津島善子の中にいる様々な存在(善子、ヨハネ等)とその先に待っている未来を思い描いた楽曲。そんなひとりじゃない津島善子という存在を「ワタシ」「私」「貴方」など様々な文字を用いて表している。間奏ではジャンプを煽る場面もある大規模フェスを意識したような壮大EDM。<br>,2,290,jacket_2060,31002060,32002060,0,0,0,2018/02/23,1
2061,Pianoforte Monologue,Pianoforte Monologue,ヒアノフオルテモノロオク,桜内梨子(CV.逢田梨香子),"作詞：畑 亜貴<br>作曲・編曲：青木宏憲 , 廣澤優也",「ラブライブ！サンシャイン!!」TVアニメ2期 Blu-ray 第3巻 録り下ろしAqoursオリジナルソングCD③,着ている衣装、「ひとりで向かう鍵盤」という歌詞。まさに「想いよひとつになれ」にモノローグのように繋がる1曲。「あなたを音で抱きしめたいの」からの歌詞は梨子がピアノを続ける力をくれた千歌に向けたもの。<br>,2,290,jacket_2061,31002061,32002061,0,0,0,2018/02/23,1
2062,Beginner's Sailing,Beginner's Sailing,ヒキナアスセイリンク,渡辺 曜(CV.斉藤朱夏),作詞：畑 亜貴<br>作曲・編曲：酒井拓也(Arte Refact),TVアニメ『ラブライブ！サンシャイン!!』2期 Blu-ray 第4巻 録り下ろしAqoursオリジナルソングCD④,渡辺 曜の元気な様子が存分に感じられる疾走感に溢れたギターサウンド。3rdライブにて披露された際には舞台下から高くジャンプしての登場を見せ、ファンを驚かせた。サビの伸びやかなボーカルにも注目。,2,290,jacket_2062,31002062,32002062,0,0,0,2018/03/23,1
2063,RED GEM WINK,RED GEM WINK,レツトシエムウインク,黒澤ルビィ(CV.降幡 愛),作詞：畑 亜貴<br>作曲・編曲：高田 暁,TVアニメ『ラブライブ！サンシャイン!!』2期 Blu-ray 第5巻 録り下ろしAqoursオリジナルソングCD⑤,恋にあこがれる子が描かれた楽曲。ルビィが歌うことによって「声かけなきゃ」などの歌詞に彼女のシャイなところがイメージできる。ライブで披露された際にはアニメ1期で東京に行く際に着ていた衣装で歌唱したことで話題を集めた。,2,290,jacket_2063,31002063,32002063,0,0,0,2018/04/24,1
2064,WHITE FIRST LOVE,WHITE FIRST LOVE,ホワイトフアアストラフ,黒澤ダイヤ(CV.小宮有紗),作詞：畑 亜貴<br>作曲・編曲：渡辺拓也,TVアニメ『ラブライブ！サンシャイン!!』2期 Blu-ray 第5巻 録り下ろしAqoursオリジナルソングCD⑤,初恋をしている「私」の物語を描いた楽曲。「私と似ている」そんなところから惹かれ、「届かない」と悩む私がラストには「想いを届けたいに変わってく」と心情の変化が描かれているミドルテンポなバラード。,2,290,jacket_2064,31002064,32002064,0,0,0,2018/04/24,1
2065,INNOCENT BIRD,INNOCENT BIRD,イノセントハアト,AZALEA,作詞：畑 亜貴<br>作曲：江並哲志<br>編曲：倉内達矢,AZALEA 2nd シングル カップリング曲,心を開くという心情を「鳥」に例えて「卵からかえる」様子や「濡れた羽が開く」などのワードを交えて描かれたテクノポップ。「Say yes!」の伝え方がラストになると自信をもった声色となる。,2,202,jacket_2043,31002065,32002065,0,0,0,2017/05/31,1
2066,New winding road,New winding road,ニユウワインテインクロオト,小原鞠莉(CV.鈴木愛奈),作詞：畑 亜貴<br>作曲・編曲：宮崎 誠,TVアニメ『ラブライブ！サンシャイン!!』2期 Blu-ray 第6巻 録り下ろしAqoursオリジナルソングCD⑥,「前を向いて」「歩き出す」などのワードからとても前向きな気持ちが感じられるしっとりとしたバラード。3rdライブで披露された際、曲の終わりに「ありがとう」とつぶやく姿に魅了されたファンも多い。,2,290,jacket_2066,31002066,32002066,0,0,0,2018/05/25,1
2067,さかなかなんだか？,さかなかなんだか？,サカナカナンタカ,松浦果南(CV.諏訪ななか),作詞：畑 亜貴<br>作曲・編曲：設楽哲也,TVアニメ『ラブライブ！サンシャイン!!』2期 Blu-ray 第6巻 録り下ろしAqoursオリジナルソングCD⑥,さかなとさかなをイメージしたドレスをまとった果南がまるで手を取って踊ったり遊んだりしているかのような情景が浮かぶワルツ調の楽曲。ライブではトロッコに乗りファンが作るエメラルドグリーンの中を通って行く姿は印象的。,2,290,jacket_2067,31002067,32002067,0,0,0,2018/05/25,1
2068,キセキヒカル,キセキヒカル,キセキヒカル,Aqours,作詞：畑 亜貴<br>作曲・編曲：加藤達也,TVアニメ『ラブライブ！サンシャイン!!』2期 Blu-ray 第7巻 録り下ろしAqoursオリジナルソングCD⑦,劇場版の挿入歌としても使用される他、TVアニメ2期のサウンドトラックをモチーフとしたメロディの楽曲。「投げ出したい時こそ大きく変わる時」などの歌詞が「変わる」ということを前向きに捉えさせてくれる楽曲。,2,200,jacket_2068,31002068,32002068,0,0,0,2018/06/22,1
2069,ホップ・ステップ・ワーイ！,ホップ・ステップ・ワーイ！,ホツフステツフワアイ,Aqours,作詞：畑 亜貴<br>作曲・編曲：光増ハジメ(FirstCall),Aqours Hop! Step! Jump! Project! テーマソングCD,ファンミーティング第1弾の時とはまた違った「みんなで集まって先へ進もう」というメッセージが伝わる楽曲。ファンミーティングやライブなどでサビからの振り付けで会場が一体となる。,2,200,jacket_2069,31002069,32002069,0,0,0,2018/06/30,1
2070,Guilty Eyes Fever,Guilty Eyes Fever,キルテイアイスフイイハア,Guilty Kiss,作詞：畑 亜貴<br>作曲：本多友紀(Arte Refact)<br>編曲：酒井拓也(Arte Refact),「ラブライブ！サンシャイン!!」Blu-ray法人特典 Guilty Kiss 録り下ろし新曲CD,TVアニメ「ラブライブ！サンシャイン!!」Blu-ray特典曲。本格的なEDMの要素を散りばめながら、Guilty Kiss特有の小悪魔感も欠かさないカッコかわいいダンスチューン。,2,203,jacket_2070,31002070,32002070,0,0,0,2017/03/24,1
2071,SELF CONTROL!!,SELF CONTROL!!,セルフコントロオル,Saint Snow,作詞：畑 亜貴<br>作曲・編曲：河田貴央,TVアニメ『ラブライブ！サンシャイン!!』1期オリジナルサウンドトラック「Sailing to the Sunshine」収録曲,Saint Snowのイメージを印象付けた象徴的な楽曲。スクールアイドルに対しての「真剣」と「遊びじゃない」の気持ちが全面に出ている楽曲。聖良の歌唱と理亞のラップのバランスが絶妙にシンクロする様が印象的。,2,204,jacket_2071,31002071,32002071,0,0,0,2016/11/30,1
2072,"Thank you, FRIENDS!!","Thank you, FRIENDS!!",サンキユウフレンス,Aqours,"作詞：畑 亜貴<br>作曲：TAKAROT , イワツボコーダイ<br>編曲：TAKAROT",Aqours 4th LIVEテーマソングCD,「びっくりなプレゼント」「これはなんの奇跡だろう」などAqoursの出会いを描くとともに、これからも強い絆で結ばれているというメッセージが伝わってくる楽曲。ASIA TOUR 2019のソウル公演にてアンコールの代わりにファンによるこの曲の大合唱が巻き起こった。,2,200,jacket_2072,31002072,32002072,0,0,0,2018/08/01,1
2073,CRASH MIND,CRASH MIND,クラツシユマイント,Saint Snow,作詞：畑 亜貴<br>作曲・編曲：宮崎 誠,TVアニメ『ラブライブ！サンシャイン!!』2期 第9話挿入歌 カップリング曲,開幕のゆるやかなイントロから怪しげなメロディへ展開していく中のに合わせて、まるで操り人形のような振り付けが重なり、ゴシックメタル調のサウンドが不思議な印象を与える楽曲。,2,204,jacket_2053,31002073,32002073,0,0,0,2017/12/20,1
2074,DROPOUT!?,DROPOUT!?,トロツフアウト,Saint Snow,作詞：畑 亜貴<br>作曲・編曲：馬渕直純,TVアニメ『ラブライブ！サンシャイン!!』2期 第9話挿入歌 カップリング曲,イントロのピアノからギターとツーバスが響く本格ヘヴィーメタルサウンドにラップが加わるさまざまな顔を持つ一曲。また、「SELF CONTROL!!」の時とは違った静かな「聖良、カモン…」からのラスサビは鳥肌必須。,2,204,jacket_2053,31002074,32002074,0,0,0,2017/12/20,1
2075,P.S.の向こう側,P.S.の向こう側,ヒイエスノムコウカワ,CYaRon！,作詞：畑 亜貴<br>作曲：岡本健介<br>編曲：渡辺和紀,TVアニメ『ラブライブ！サンシャイン!!』1期Blu-ray法人特典 CYaRon！ 録り下ろし新曲CD,遠いところにいるであろう君へお手紙を書いている様子が描かれた楽曲。会えなくて楽しかった季節を思い出して少し切なくなりながらも、この曲の最後、つまりP.S.で「ありがとう」と伝える。,2,201,jacket_2075,31002075,32002075,0,0,0,2017/03/24,1
2076,“MY LIST” to you!,“MY LIST” to you!,マイリストトウユウ,Aqours,作詞：畑 亜貴<br>作曲：原 知也<br>編曲：ラムシーニ,TVアニメ『ラブライブ！サンシャイン!!』2期エンディング主題歌 カップリング曲,この歌を送る相手のことが大好きな「私」を描いた楽曲。そんな私の心情を各メンバーがソロパートとして歌い方がそれぞれ違った形で歌唱されていることが印象的。ドゥーワップ風のコーラスにも注目。,2,200,jacket_2045,31002076,32002076,0,0,0,2017/11/15,1
2077,ハジマリロード,ハジマリロード,ハシマリロオト,"津島善子(CV.小林愛香) , 国木田花丸(CV.高槻かなこ) , 黒澤ルビィ(CV.降幡 愛)","作詞：畑 亜貴<br>作曲：TAKAROT , FUNK UCHINO , Ankle Break<br>編曲：TAKAROT",劇場版『ラブライブ！サンシャイン!!The School Idol Movie Over the Rainbow』学年別シングルCD,タイトル通り「ハジマリ」がテーマとなっており1年生が仲良く東へ西へ歩いたり走ったりしながら進んでいく様子が伺える楽曲。ライブでは「ハジマリロード」コールで会場が一体となる。,2,299,jacket_2077,31002077,32002077,0,0,0,2018/11/24,1
2078,Marine Border Parasol,Marine Border Parasol,マリンホオタアハラソル,"高海千歌(CV.伊波杏樹) , 桜内梨子(CV.逢田梨香子) , 渡辺 曜(CV.斉藤朱夏)","作詞：畑 亜貴<br>作曲：Akira Sunset , ulala<br>編曲：高田 暁",劇場版『ラブライブ！サンシャイン!!The School Idol Movie Over the Rainbow』学年別シングルCD,歌の途中と最後にはメンバーの仲の良い会話風景と2年生メンバーのそれぞれメンバーカラーのパラソルを広げたり、曲に合わせてクルクル回したりする振り付けがそれぞれ印象的。,2,299,jacket_2078,31002078,32002078,0,0,0,2018/11/24,1
2079,予測不可能Driving!,予測不可能Driving!,ヨソクフカノウトライヒンク,"松浦果南(CV.諏訪ななか) , 黒澤ダイヤ(CV.小宮有紗) , 小原鞠莉(CV.鈴木愛奈)","作詞：畑 亜貴<br>作曲：pw.a , Tomomi Ogata<br>編曲：pw.a",劇場版『ラブライブ！サンシャイン!!The School Idol Movie Over the Rainbow』学年別シングルCD,未来への進み方が「決められた未来なんてさ 未来じゃない」「目的地」「ゴール」を決めないなどの歌詞から「予測不可能なドライブを行う」ことに例えてひたすら突き進む姿を描いた楽曲。5th LIVEでは車型のトロッコが登場した。<br>,2,299,jacket_2079,31002079,32002079,0,0,0,2018/11/24,1
