_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_nameEn,_masterReleaseLabelId
100020025,1002,シンプルドレス,3,300003,100020025,3,4,4180,5320,4320,10002_0025_00,10002_0025_01,3,,,0,0,0,0,Simple Dress?,1
140470002,5047,黒羽咲良,2,200001,140470002,1,2,420,930,2190,14047_0002_00,14047_0002_01,1,,,0,0,0,0,Sakura Kurobane,1
100050029,1005,おっきな水たまり,1,100002,100050029,2,3,4680,3810,3590,10005_0029_00,10005_0029_01,2,,,0,0,0,0,Making Ripples,1
100010029,1001,高坂穂乃果,1,100001,100010029,3,4,4860,3960,4110,10001_0029_00,10001_0029_01,3,,,0,0,0,0,Honoka Kosaka,1
140080002,5008,クリスティーナ,1,100001,140080002,1,2,1680,520,720,14008_0002_00,14008_0002_01,1,,,0,0,0,0,Christina,1
100030030,1003,ことりデザイン,3,300002,100030030,2,3,3540,4900,3740,10003_0030_00,10003_0030_01,2,,,0,0,0,0,Kotori Design,1
100060028,1006,付き添いパーティ♪,2,200002,100060028,2,3,3500,3850,4830,10006_0028_00,10006_0028_01,2,,,0,0,0,0,Come to the Party,1
100080027,1008,はじめてのドレス,1,100002,100080027,2,3,4870,3490,3820,10008_0027_00,10008_0027_01,2,,,0,0,0,0,My First Dress,1
100010030,1001,その日が来るまで,1,100003,100010030,3,4,5340,4390,4090,10001_0030_00,10001_0030_01,3,,,0,0,0,0,Until That Day...,1
100010031,1001,高坂穂乃果,3,300001,100010031,1,2,2170,3900,1890,10001_0031_00,10001_0031_01,1,,,0,0,0,0,Honoka Kosaka,1
100020026,1002,絢瀬絵里,3,300001,100020026,1,2,2040,4040,1870,10002_0026_00,10002_0026_01,1,,,0,0,0,0,Eli Ayase,1
100030031,1003,南ことり,3,300001,100030031,1,2,1890,3970,2100,10003_0031_00,10003_0031_01,1,,,0,0,0,0,Kotori Minami,1
100040029,1004,園田海未,3,300001,100040029,1,2,2100,4030,1830,10004_0029_00,10004_0029_01,1,,,0,0,0,0,Umi Sonoda,1
100050030,1005,星空凛,3,300001,100050030,1,2,2130,3910,1920,10005_0030_00,10005_0030_01,1,,,0,0,0,0,Rin Hoshizora,1
100060029,1006,西木野真姫,3,300001,100060029,1,2,1840,4090,2050,10006_0029_00,10006_0029_01,1,,,0,0,0,0,Maki Nishikino,1
100070027,1007,東條希,3,300001,100070027,1,2,1820,3950,2190,10007_0027_00,10007_0027_01,1,,,0,0,0,0,Nozomi Tojo,1
100080028,1008,小泉花陽,3,300001,100080028,1,2,1900,3990,2070,10008_0028_00,10008_0028_01,1,,,0,0,0,0,Hanayo Koizumi,1
100090028,1009,矢澤にこ,3,300001,100090028,1,2,2120,3890,1950,10009_0028_00,10009_0028_01,1,,,0,0,0,0,Nico Yazawa,1
140480002,5048,黒羽咲夜,1,100001,140480002,1,2,2200,510,980,14048_0002_00,14048_0002_01,1,,,0,0,0,0,Sakuya Kurobane,1
100020027,1002,キミとの時間,3,300002,100020027,2,3,3790,4660,3630,10002_0027_00,10002_0027_01,2,,,0,0,0,0,Time with You,1
100010032,1001,高坂穂乃果,1,100001,100010032,2,3,4330,3980,3860,10001_0032_00,10001_0032_01,2,,,0,0,0,0,Honoka Kosaka,1
100020028,1002,絢瀬絵里,3,300001,100020028,2,3,3690,4320,4140,10002_0028_00,10002_0028_01,2,,,0,0,0,0,Eli Ayase,1
100070028,1007,東條希,2,200001,100070028,2,3,4080,3740,4350,10007_0028_00,10007_0028_01,2,,,0,0,0,0,Nozomi Tojo,1
140100002,5010,須田いるか,3,300001,140100002,1,2,810,1810,460,14010_0002_00,14010_0002_01,1,,,0,0,0,0,Iruka Suda,1
100010033,1001,ゆらゆらダンス,2,200002,100010033,2,3,3820,3510,4850,10001_0033_00,10001_0033_01,2,,,0,0,0,0,Under the Waves,1
100040030,1004,海のお友達,1,100002,100040030,2,3,4860,3800,3520,10004_0030_00,10004_0030_01,2,,,0,0,0,0,Friend of the Sea,1
100050031,1005,ホントの人魚,3,300002,100050031,2,3,3880,4830,3470,10005_0031_00,10005_0031_01,2,,,0,0,0,0,True Mermaid,1
100090029,1009,虜にしちゃう☆,1,100002,100090029,2,3,4880,3490,3810,10009_0029_00,10009_0029_01,2,,,0,0,0,0,I'll Charm You,1
100060030,1006,今の幸せ,3,300003,100060030,3,4,4350,5300,4170,10006_0030_00,10006_0030_01,3,,,0,0,0,0,Happy Where I Am,1
140400002,5040,紫藤美咲,2,200001,140400002,1,2,590,1040,2060,14040_0002_00,14040_0002_01,1,,,0,0,0,0,Misaki Shido,1
100070029,1007,ホッと一息♪,1,100002,100070029,2,3,4730,3750,3600,10007_0029_00,10007_0029_01,2,,,0,0,0,0,Sigh of Relief,1
100020029,1002,絢瀬絵里,3,300001,100020029,3,4,4380,4840,3620,10002_0029_00,10002_0029_01,3,,,0,0,0,0,Eli Ayase,1
100060031,1006,西木野真姫,3,300001,100060031,3,4,4320,4840,3690,10006_0031_00,10006_0031_01,3,,,0,0,0,0,Maki Nishikino,1
140540002,5054,マリア,1,100001,140540002,1,2,2280,850,410,14054_0002_00,14054_0002_01,1,,,0,0,0,0,Maria,1
100020030,1002,人魚姫の強さ,2,200002,100020030,2,3,3450,3850,4880,10002_0030_00,10002_0030_01,2,,,0,0,0,0,Mermaid Power!,1
100030032,1003,カラフルうろこ,1,100002,100030032,2,3,4860,3440,3880,10003_0032_00,10003_0032_01,2,,,0,0,0,0,Colorful Scales,1
100080029,1008,マーメイドアイドル,3,300002,100080029,2,3,3510,4900,3770,10008_0029_00,10008_0029_01,2,,,0,0,0,0,Mermaid Idol,1
100070030,1007,一途な想い,2,200003,100070030,3,4,4330,4160,5330,10007_0030_00,10007_0030_01,3,,,0,0,0,0,Honest Emotion,1
100060032,1006,西木野真姫,3,300001,100060032,3,4,4040,4870,4070,10006_0032_00,10006_0032_01,3,,,0,0,0,0,Maki Nishikino,1
100090030,1009,矢澤にこ,1,100001,100090030,3,4,4850,4170,3820,10009_0030_00,10009_0030_01,3,,,0,0,0,0,Nico Yazawa,1
140030002,5003,逢沢遊宇,2,200001,140030002,1,2,490,670,1560,14003_0002_00,14003_0002_01,1,,,0,0,0,0,Yuu Aizawa,1
100030033,1003,夏のウォーターガール,2,200002,100030033,2,3,3820,3620,4640,10003_0033_00,10003_0033_01,2,,,0,0,0,0,Summer Water Girls,1
100020031,1002,二人っきりの海水浴,3,300001,100020031,3,4,3640,4860,4360,10002_0031_00,10002_0031_01,3,,,0,0,0,0,Together at the Beach,1
140060002,5006,西村文絵,1,100001,140060002,1,2,1590,720,560,14006_0002_00,14006_0002_01,1,,,0,0,0,0,Fumie Nishimura,1
100010034,1001,世界のありがとう,3,300002,100010034,2,3,3880,4830,3320,10001_0034_00,10001_0034_01,2,,,0,0,0,0,Worldwide Thank You,1
100020032,1002,いつもと違う私,1,100002,100020032,2,3,4750,3910,3370,10002_0032_00,10002_0032_01,2,,,0,0,0,0,A Different Me,1
100050032,1005,最強カンフーアイドル,2,200002,100050032,2,3,3880,3360,4790,10005_0032_00,10005_0032_01,2,,,0,0,0,0,Great Kung-Fu Idol,1
100070031,1007,香ばしき中国茶,3,300002,100070031,2,3,3390,4770,3870,10007_0031_00,10007_0031_01,2,,,0,0,0,0,Fragrant Chinese Tea,1
100030034,1003,幸せな夢,2,200003,100030034,3,4,4190,4330,5300,10003_0034_00,10003_0034_01,3,,,0,0,0,0,Sweet Dreams,1
140570001,5057,矢澤ここあ,1,100001,140570001,1,2,1,1,1,14057_0001_00,14057_0001_01,1,,,0,0,0,0,Cocoa Yazawa,1
140580001,5058,矢澤虎太郎,2,200001,140580001,1,2,1,1,1,14058_0001_00,14058_0001_01,1,,,0,0,0,0,Cotaro Yazawa,1
140590001,5059,矢澤こころ,3,300001,140590001,1,2,1,1,1,14059_0001_00,14059_0001_01,1,,,0,0,0,0,Cocoro Yazawa,1
140710001,5071,アルパカ[茶],1,100001,140710001,1,2,1,1,1,14071_0001_00,14071_0001_01,1,,,0,0,0,0,Alpaca [Brown],1
140600001,5060,ミカ,1,100001,140600001,2,3,1,1,1,14060_0001_00,14060_0001_01,2,,,0,0,0,0,Mika,1
140610001,5061,フミコ,2,200001,140610001,2,3,1,1,1,14061_0001_00,14061_0001_01,2,,,0,0,0,0,Fumiko,1
140620001,5062,ヒデコ,3,300001,140620001,2,3,1,1,1,14062_0001_00,14062_0001_01,2,,,0,0,0,0,Hideko,1
140630001,5063,山田博子,1,100001,140630001,2,3,1,1,1,14063_0001_00,14063_0001_01,2,,,0,0,0,0,Hiroko Yamada,1
140640001,5064,にこの母,1,100001,140640001,3,4,1,1,1,14064_0001_00,14064_0001_01,3,,,0,0,0,0,Nico's mother,1
140650001,5065,ことりの母,2,200001,140650001,3,4,1,1,1,14065_0001_00,14065_0001_01,3,,,0,0,0,0,Kotori's mother,1
140660001,5066,真姫の母,3,300001,140660001,3,4,1,1,1,14066_0001_00,14066_0001_01,3,,,0,0,0,0,Maki's mother,1
140670001,5067,穂乃果の母,1,100001,140670001,3,4,1,1,1,14067_0001_00,14067_0001_01,3,,,0,0,0,0,Honoka's mother,1
140150002,5015,神谷理華,1,100001,140150002,1,2,2020,820,480,14015_0002_00,14015_0002_01,1,,,0,0,0,0,Rika Kamiya,1
100090031,1009,スク水にこ♪,2,200002,100090031,2,3,3640,3710,4730,10009_0031_00,10009_0031_01,2,,,0,0,0,0,School Swimsuit Nico,1
140190002,5019,下園咲,3,300001,140190002,1,2,610,2260,710,14019_0002_00,14019_0002_01,1,,,0,0,0,0,Saki Shimozono,1
100040031,1004,笑顔をあげたい,3,300002,100040031,2,3,3890,4760,3380,10004_0031_00,10004_0031_01,2,,,0,0,0,0,I Want You to Smile!,1
100060033,1006,オーダーメイド,1,100002,100060033,2,3,4850,3880,3300,10006_0033_00,10006_0033_01,2,,,0,0,0,0,Maid to Order,1
100080030,1008,スリットの秘密,2,200002,100080030,2,3,3940,3280,4810,10008_0030_00,10008_0030_01,2,,,0,0,0,0,The Slit's Secret,1
100090032,1009,にこにー飯店,1,100003,100090032,3,4,5320,4290,4210,10009_0032_00,10009_0032_01,3,,,0,0,0,0,Nico's Restaurant,1
140200002,5020,田中さち子,2,200001,140200002,1,2,490,870,2300,14020_0002_00,14020_0002_01,1,,,0,0,0,0,Sachiko Tanaka,1
100060034,1006,おばけなんてキライ！,3,300002,100060034,2,3,3770,4680,3630,10006_0034_00,10006_0034_01,2,,,0,0,0,0,I Hate Ghosts!,1
100060035,1006,西木野真姫,3,300001,100060035,2,3,3910,4510,3800,10006_0035_00,10006_0035_01,2,,,0,0,0,0,Maki Nishikino,1
100090033,1009,矢澤にこ,1,100001,100090033,2,3,4380,4040,3740,10009_0033_00,10009_0033_01,2,,,0,0,0,0,Nico Yazawa,1
100050033,1005,星空凛,1,100001,100050033,3,4,4870,4190,3880,10005_0033_00,10005_0033_01,3,,,0,0,0,0,Rin Hoshizora,1
140160002,5016,森嶋ななか,3,300001,140160002,1,2,740,2160,580,14016_0002_00,14016_0002_01,1,,,0,0,0,0,Nanaka Morishima,1
100030035,1003,後ろも見てね♪,3,300002,100030035,2,3,3540,4980,3790,10003_0035_00,10003_0035_01,2,,,0,0,0,0,Look Behind You,1
100060036,1006,お絵かきホットケーキ,3,300002,100060036,2,3,3450,4890,4010,10006_0036_00,10006_0036_01,2,,,0,0,0,0,Pancake Doodle,1
100070032,1007,じゃんけんゲーム,1,100002,100070032,2,3,4850,3300,3920,10007_0032_00,10007_0032_01,2,,,0,0,0,0,Rock-Paper-Scissors,1
100090034,1009,クッキングパワー☆,2,200002,100090034,2,3,4000,3580,4790,10009_0034_00,10009_0034_01,2,,,0,0,0,0,Cooking Power!,1
100050034,1005,パフェ一丁！,1,100003,100050034,3,4,5330,4400,4080,10005_0034_00,10005_0034_01,3,,,0,0,0,0,One Parfait!,1
140350002,5035,斉木風,3,300001,140350002,1,2,1020,2490,630,14035_0002_00,14035_0002_01,1,,,0,0,0,0,Fuu Saiki,1
100010035,1001,お祭りはっぴ,1,100002,100010035,2,3,4760,3280,3980,10001_0035_00,10001_0035_01,2,,,0,0,0,0,Festival Happi,1
140090002,5009,菊池朱美,1,100001,140090002,1,2,1760,800,420,14009_0002_00,14009_0002_01,1,,,0,0,0,0,Akemi Kikuchi,1
100010036,1001,メイド見習い,2,200002,100010036,2,3,3950,3260,4890,10001_0036_00,10001_0036_01,2,,,0,0,0,0,Maid in Training,1
100020033,1002,ほどけたリボン,3,300002,100020033,2,3,3280,4830,3960,10002_0033_00,10002_0033_01,2,,,0,0,0,0,Loose Ribbon,1
100080031,1008,着てもかわいい！,1,100002,100080031,2,3,4860,3210,4000,10008_0031_00,10008_0031_01,2,,,0,0,0,0,It Looks so Cute!,1
100040032,1004,クラシックメイド,2,200005,100040032,3,4,4170,4370,5320,10004_0032_00,10004_0032_01,3,,,0,0,0,0,Classic Maid,1
140510002,5051,イザベラ,2,200001,140510002,1,2,470,780,2190,14051_0002_00,14051_0002_01,1,,,0,0,0,0,Isabella,1
100040033,1004,ヒーロー登場！,3,300002,100040033,2,3,3570,4690,3800,10004_0033_00,10004_0033_01,2,,,0,0,0,0,The Savior Arrives!,1
100020034,1002,絢瀬絵里,3,300001,100020034,3,4,4460,4860,3520,10002_0034_00,10002_0034_01,3,,,0,0,0,0,Eli Ayase,1
100040034,1004,園田海未,3,300001,100040034,3,4,3830,4870,4240,10004_0034_00,10004_0034_01,3,,,0,0,0,0,Umi Sonoda,1
140040002,5004,一之瀬マリカ,3,300001,140040002,1,2,690,1640,480,14004_0002_00,14004_0002_01,1,,,0,0,0,0,Marika Ichinose,1
100010037,1001,とことん遊ぼう！,1,100002,100010037,2,3,4910,4000,3230,10001_0037_00,10001_0037_01,2,,,0,0,0,0,Let's Play!,1
100040035,1004,二人でデート,2,200002,100040035,2,3,3490,3830,4780,10004_0035_00,10004_0035_01,2,,,0,0,0,0,A Date Together,1
100060037,1006,照れ隠しハロウィン,2,200002,100060037,2,3,3360,4060,4800,10006_0037_00,10006_0037_01,2,,,0,0,0,0,Bashful Halloween,1
100090035,1009,みんなを元気に♪,3,300002,100090035,2,3,4000,4830,3440,10009_0035_00,10009_0035_01,2,,,0,0,0,0,Cheer Them Up!,1
100080032,1008,魔法にかけられて,1,100005,100080032,3,4,5310,4000,4500,10008_0032_00,10008_0032_01,3,,,0,0,0,0,Under a Spell,1
100080033,1008,小泉花陽,2,200001,100080033,1,2,2010,1770,3720,10008_0033_00,10008_0033_01,1,,,0,0,0,0,Hanayo Koizumi,1
140340002,5034,桐原優香,3,300001,140340002,1,2,500,1880,860,14034_0002_00,14034_0002_01,1,,,0,0,0,0,Yuuka Kirihara,1
100080034,1008,豊穣の女神,3,300002,100080034,2,3,4150,4710,3250,10008_0034_00,10008_0034_01,2,,,0,0,0,0,Goddess of Harvest,1
140050002,5005,結城紗菜,1,100001,140050002,1,2,1610,490,770,14005_0002_00,14005_0002_01,1,,,0,0,0,0,Sana Yuki,1
100010038,1001,高坂穂乃果,1,100001,100010038,1,2,4040,2170,1810,10001_0038_00,10001_0038_01,1,,,0,0,0,0,Honoka Kosaka,1
100020035,1002,絢瀬絵里,1,100001,100020035,1,2,3910,2260,1820,10002_0035_00,10002_0035_01,1,,,0,0,0,0,Eli Ayase,1
100030036,1003,南ことり,1,100001,100030036,1,2,3950,1830,2220,10003_0036_00,10003_0036_01,1,,,0,0,0,0,Kotori Minami,1
100040036,1004,園田海未,1,100001,100040036,1,2,3990,2200,1800,10004_0036_00,10004_0036_01,1,,,0,0,0,0,Umi Sonoda,1
100050035,1005,星空凛,1,100001,100050035,1,2,4090,1890,2040,10005_0035_00,10005_0035_01,1,,,0,0,0,0,Rin Hoshizora,1
100060038,1006,西木野真姫,1,100001,100060038,1,2,3890,2250,1850,10006_0038_00,10006_0038_01,1,,,0,0,0,0,Maki Nishikino,1
100070033,1007,東條希,1,100001,100070033,1,2,3900,1800,2300,10007_0033_00,10007_0033_01,1,,,0,0,0,0,Nozomi Tojo,1
100080035,1008,小泉花陽,1,100001,100080035,1,2,3970,1800,2230,10008_0035_00,10008_0035_01,1,,,0,0,0,0,Hanayo Koizumi,1
100090036,1009,矢澤にこ,1,100001,100090036,1,2,4030,1860,2130,10009_0036_00,10009_0036_01,1,,,0,0,0,0,Nico Yazawa,1
100020036,1002,イタズラしちゃうぞ？,1,100002,100020036,2,3,4900,4010,3200,10002_0036_00,10002_0036_01,2,,,0,0,0,0,How About a Trick?,1
100030037,1003,イタズラしません！,2,200002,100030037,2,3,3270,3930,4870,10003_0037_00,10003_0037_01,2,,,0,0,0,0,I Don't Play Tricks!,1
100050036,1005,言うこと聞くにゃ！,3,300002,100050036,2,3,3730,4910,3580,10005_0036_00,10005_0036_01,2,,,0,0,0,0,Listen to Me!,1
100070034,1007,ハロウィンデート,3,300005,100070034,3,4,4120,5300,4440,10007_0034_00,10007_0034_01,3,,,0,0,0,0,Halloween Date,1
140410002,5041,月島結架,2,200001,140410002,1,2,800,510,1740,14041_0002_00,14041_0002_01,1,,,0,0,0,0,Yuka Tsukishima,1
100050037,1005,妖怪にゃんこ,1,100002,100050037,2,3,4700,3560,3860,10005_0037_00,10005_0037_01,2,,,0,0,0,0,Kitty Spirit,1
100010039,1001,高坂穂乃果,1,100001,100010039,2,3,4430,3590,4130,10001_0039_00,10001_0039_01,2,,,0,0,0,0,Honoka Kosaka,1
100040037,1004,園田海未,3,300001,100040037,2,3,4230,4480,3500,10004_0037_00,10004_0037_01,2,,,0,0,0,0,Umi Sonoda,1
100010040,1001,高坂穂乃果,1,100001,100010040,2,3,4530,4000,3690,10001_0040_00,10001_0040_01,2,,,0,0,0,0,Honoka Kosaka,1
100030038,1003,南ことり,1,100001,100030038,2,3,4480,3680,4060,10003_0038_00,10003_0038_01,2,,,0,0,0,0,Kotori Minami,1
100080036,1008,小泉花陽,1,100001,100080036,2,3,4420,3820,3980,10008_0036_00,10008_0036_01,2,,,0,0,0,0,Hanayo Koizumi,1
100070035,1007,東條希,2,200001,100070035,3,4,4220,3800,4870,10007_0035_00,10007_0035_01,3,,,0,0,0,0,Nozomi Tojo,1
140420002,5042,兵藤さゆり,1,100001,140420002,1,2,2110,990,590,14042_0002_00,14042_0002_01,1,,,0,0,0,0,Sayuri Hyodo,1
100010041,1001,みんなで一緒に……♪,2,200002,100010041,2,3,4050,3270,4870,10001_0041_00,10001_0041_01,2,,,0,0,0,0,All Together Now,1
100030039,1003,歌声を響かせて,1,100002,100030039,2,3,4860,3280,3970,10003_0039_00,10003_0039_01,2,,,0,0,0,0,Vocal Vibration,1
100070036,1007,幸せな双子,3,300002,100070036,2,3,3630,4880,3770,10007_0036_00,10007_0036_01,2,,,0,0,0,0,Joyful Twins,1
100080037,1008,感動です！,1,100002,100080037,2,3,4900,3250,4050,10008_0037_00,10008_0037_01,2,,,0,0,0,0,I'm Moved!,1
100060039,1006,神話の世界へ,2,200005,100060039,3,4,4150,4400,5310,10006_0039_00,10006_0039_01,3,,,0,0,0,0,Into Legend,1
140180002,5018,近江遥,3,300001,140180002,1,2,890,2220,460,14018_0002_00,14018_0002_01,1,,,0,0,0,0,Haruka Konoe,1
100020037,1002,二人でアクセ作り♪,1,100002,100020037,2,3,4640,3540,3940,10002_0037_00,10002_0037_01,2,,,0,0,0,0,Making Accessories,1
120080002,3008,エマ・ヴェルデ,2,200001,120080002,1,2,1000,690,2350,12008_0002_00,12008_0002_01,1,,,0,0,0,0,Emma Verde,1
100020038,1002,正義、審判せず？,2,200002,100020038,2,3,3350,4050,4910,10002_0038_00,10002_0038_01,2,,,0,0,0,0,Justice Is Blind,1
100040038,1004,夜の星見,3,300002,100040038,2,3,3440,4820,3880,10004_0038_00,10004_0038_01,2,,,0,0,0,0,Night Sky,1
100090037,1009,矢澤にこの輝き,1,100002,100090037,2,3,4900,4060,3190,10009_0037_00,10009_0037_01,2,,,0,0,0,0,Nico Yazawa's Shine,1
100050038,1005,きらきら星,3,300004,100050038,3,4,4500,5280,4070,10005_0038_00,10005_0038_01,3,,,0,0,0,0,Twinkling Stars,1
100030040,1003,南ことり,2,200001,100030040,3,4,4270,3800,4870,10003_0040_00,10003_0040_01,3,,,0,0,0,0,Kotori Minami,1
100080038,1008,小泉花陽,2,200001,100080038,3,4,3710,4250,4880,10008_0038_00,10008_0038_01,3,,,0,0,0,0,Hanayo Koizumi,1
140140002,5014,鳥居歩美,1,100001,140140002,1,2,1980,500,720,14014_0002_00,14014_0002_01,1,,,0,0,0,0,Ayumi Torii,1
100070037,1007,百発百中！,2,200002,100070037,2,3,3800,3510,4710,10007_0037_00,10007_0037_01,2,,,0,0,0,0,Bull's-eye!,1
100040039,1004,園田海未,2,200001,100040039,2,3,3270,4180,4710,10004_0039_00,10004_0039_01,2,,,0,0,0,0,Umi Sonoda,1
100050039,1005,星空凛,2,200001,100050039,2,3,3980,3400,4780,10005_0039_00,10005_0039_01,2,,,0,0,0,0,Rin Hoshizora,1
100070038,1007,東條希,2,200001,100070038,2,3,3420,3930,4810,10007_0038_00,10007_0038_01,2,,,0,0,0,0,Nozomi Tojo,1
140240002,5024,吉川瑞希,3,300001,140240002,1,2,1150,2790,890,14024_0002_00,14024_0002_01,1,,,0,0,0,0,Mizuki Kikkawa,1
100040040,1004,雪山特訓,1,100002,100040040,2,3,4880,3930,3370,10004_0040_00,10004_0040_01,2,,,0,0,0,0,Snowy Training,1
100070039,1007,温泉卓球♪,2,200002,100070039,2,3,4020,3340,4890,10007_0039_00,10007_0039_01,2,,,0,0,0,0,Hot Spring Ping-Pong,1
100080039,1008,転びますっ……！,3,300002,100080039,2,3,3120,4930,4100,10008_0039_00,10008_0039_01,2,,,0,0,0,0,I'm Gonna Fall!,1
100090038,1009,温泉のマドンナ,3,300002,100090038,2,3,4000,4840,3320,10009_0038_00,10009_0038_01,2,,,0,0,0,0,Hot Spring Madonna,1
100030041,1003,海未ちゃんと猛特訓,1,100005,100030041,3,4,5320,4030,4500,10003_0041_00,10003_0041_01,3,,,0,0,0,0,Umi's Harsh Training,1
140520002,5052,高天原睦月,3,300001,140520002,1,2,400,2120,920,14052_0002_00,14052_0002_01,1,,,0,0,0,0,Mutsuki Takamagahara,1
100060040,1006,当然のおもてなし,2,200002,100060040,2,3,3800,3540,4740,10006_0040_00,10006_0040_01,2,,,0,0,0,0,Welcoming Santa,1
140560002,5056,早乙女紫,1,100001,140560002,1,2,2320,480,890,14056_0002_00,14056_0002_01,1,,,0,0,0,0,Yukari Saotome,1
100020039,1002,手加減しないから♪,3,300002,100020039,2,3,4110,4880,3200,10002_0039_00,10002_0039_01,2,,,0,0,0,0,No Holding Back!,1
100050040,1005,凛のスノボレッスン,2,200002,100050040,2,3,3910,3570,4780,10005_0040_00,10005_0040_01,2,,,0,0,0,0,Snowboarding Lesson,1
100060041,1006,今日はゲレンデで,1,100002,100060041,2,3,4880,4050,3270,10006_0041_00,10006_0041_01,2,,,0,0,0,0,Let's Hit the Slopes,1
100010042,1001,二人で抜け出そうっ！,2,200004,100010042,3,4,4520,4100,5240,10001_0042_00,10001_0042_01,3,,,0,0,0,0,Let's Sneak Out!,1
100060042,1006,クリスマスの夜,1,100001,100060042,3,4,4850,4200,3800,10006_0042_00,10006_0042_01,3,,,0,0,0,0,Christmas Night,1
140340003,5034,桐原優香,1,100001,140340003,1,2,1920,520,840,14034_0003_00,14034_0003_01,1,,,0,0,0,0,Yuuka Kirihara,1
100090039,1009,にこにーエンジェル,1,100002,100090039,2,3,4710,3600,3810,10009_0039_00,10009_0039_01,2,,,0,0,0,0,Angel Nico,1
100020040,1002,絢瀬絵里,3,300001,100020040,2,3,3340,4810,4030,10002_0040_00,10002_0040_01,2,,,0,0,0,0,Eli Ayase,1
100060043,1006,西木野真姫,3,300001,100060043,2,3,3680,4690,3810,10006_0043_00,10006_0043_01,2,,,0,0,0,0,Maki Nishikino,1
100090040,1009,矢澤にこ,3,300001,100090040,2,3,3550,4580,4050,10009_0040_00,10009_0040_01,2,,,0,0,0,0,Nico Yazawa,1
100020041,1002,絢瀬絵里,3,300001,100020041,2,3,4240,4500,3430,10002_0041_00,10002_0041_01,2,,,0,0,0,0,Eli Ayase,1
100070040,1007,東條希,2,200001,100070040,2,3,3930,3770,4530,10007_0040_00,10007_0040_01,2,,,0,0,0,0,Nozomi Tojo,1
100010043,1001,高坂穂乃果,1,100001,100010043,3,4,4860,4170,3910,10001_0043_00,10001_0043_01,3,,,0,0,0,0,Honoka Kosaka,1
140450003,5045,レベッカ,1,100001,140450003,1,2,2310,790,480,14045_0003_00,14045_0003_01,1,,,0,0,0,0,Rebecca,1
100010044,1001,高坂穂乃果,2,200001,100010044,1,2,2200,1900,3910,10001_0044_00,10001_0044_01,1,,,0,0,0,0,Honoka Kosaka,1
100020042,1002,絢瀬絵里,2,200001,100020042,1,2,1840,2280,3920,10002_0042_00,10002_0042_01,1,,,0,0,0,0,Eli Ayase,1
100030042,1003,南ことり,2,200001,100030042,1,2,2110,1860,4050,10003_0042_00,10003_0042_01,1,,,0,0,0,0,Kotori Minami,1
100040041,1004,園田海未,2,200001,100040041,1,2,1870,2240,3930,10004_0041_00,10004_0041_01,1,,,0,0,0,0,Umi Sonoda,1
100050041,1005,星空凛,2,200001,100050041,1,2,2210,1810,3990,10005_0041_00,10005_0041_01,1,,,0,0,0,0,Rin Hoshizora,1
100060044,1006,西木野真姫,2,200001,100060044,1,2,1870,2200,3970,10006_0044_00,10006_0044_01,1,,,0,0,0,0,Maki Nishikino,1
100070041,1007,東條希,2,200001,100070041,1,2,1890,2020,4110,10007_0041_00,10007_0041_01,1,,,0,0,0,0,Nozomi Tojo,1
100080040,1008,小泉花陽,2,200001,100080040,1,2,2130,1830,4060,10008_0040_00,10008_0040_01,1,,,0,0,0,0,Hanayo Koizumi,1
100090041,1009,矢澤にこ,2,200001,100090041,1,2,2150,1850,4010,10009_0041_00,10009_0041_01,1,,,0,0,0,0,Nico Yazawa,1
