_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
20050017,おせちと特製シャイ煮,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"27,26,26,26,25,25,25,24,24","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"250,252,254,256,258,260,262,264,266",223123103
20090016,ペンギンさんたちと♡,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"27,26,26,26,25,25,25,24,24","40000,40000,40000,40000,40000,40000,40000,40000,40000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"194,196,198,200,202,204,206,208,210",223123103
20010019,海で眺める初日の出,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"24,23,23,23,22,22,22,21,21","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"125,127,129,131,133,135,137,139,141",223123106
10030018,あ～ん、こけちゃった,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",224011503
10060017,雪舞うリンクで,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"31,30,30,30,29,29,29,28,28","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"298,300,302,304,306,308,310,312,314",224011503
10050018,手助けは任せるにゃ！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"34,33,33,33,32,32,32,31,31","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"183,185,187,189,191,193,195,197,199",224011506
20040016,絵馬に記す願いは,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"24,23,23,23,22,22,22,21,21","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"191,193,195,197,199,201,203,205,207",224010104
10080017,高まる理由はひとつ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"29,28,28,28,27,27,27,26,26","42000,42000,42000,42000,42000,42000,42000,42000,42000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"127,129,131,133,135,137,139,141,143",224011703
40100002,デュエット,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"16,15,15,15,14,14,14,13,13","38000,38000,38000,38000,38000,38000,38000,38000,38000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"100,102,104,106,108,110,112,114,116",224012003
30020014,メイクアップかすみん,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"22,21,21,21,20,20,20,19,19","21000,21000,21000,21000,21000,21000,21000,21000,21000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"301,303,305,307,309,311,313,315,317",224012303
30030014,オフィーリアと協力♪,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"27,26,26,26,25,25,25,24,24","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"218,220,222,224,226,228,230,232,234",224013103
30040014,チョコレート試作中,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"29,28,28,28,27,27,27,26,26","26000,26000,26000,26000,26000,26000,26000,26000,26000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"321,323,325,327,329,331,333,335,337",224013103
30010017,あ～んして♡,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"21,20,20,20,19,19,19,18,18","38000,38000,38000,38000,38000,38000,38000,38000,38000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"103,105,107,109,111,113,115,117,119",224013106
20020016,鬼のお面を手作りして,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",224021403
20060016,強力すぎる鬼は外,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"24,23,23,23,22,22,22,21,21","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"143,145,147,149,151,153,155,157,159",224021403
20080016,超豪華恵方巻,リズムアイコン{0}個ごとに{1}%の確率で<br>体力が{3}回復する,1,"17,16,15,14,13,12,11,10,9","20000,20000,20000,20000,20000,20000,20000,20000,20000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",224021406
30080014,パンならいくらでも♡,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"27,26,26,26,25,25,25,24,24","40000,40000,40000,40000,40000,40000,40000,40000,40000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"194,196,198,200,202,204,206,208,210",224020503
20030016,特別なティータイム,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"18,17,17,17,16,16,16,15,15","19000,19000,19000,19000,19000,19000,19000,19000,19000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"273,275,277,279,281,283,285,287,289",224021005
30120014,空中ブランコに乗って,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"12000,11800,11800,11600,11600,11400,11400,11200,11200","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"301,303,305,307,309,311,313,315,317",224021503
40030014,マルをめぐった一日,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"22,21,21,21,20,20,20,19,19","17000,17000,17000,17000,17000,17000,17000,17000,17000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"316,318,320,322,324,326,328,330,332",224022503
40010016,お待ちどおさま♪,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"16,15,15,15,14","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224020102
40020014,クッキングデス！,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"21000,20800,20800,20600,20600","75000,75000,75000,75000,75000","2500,2500,2500,3000,3000",0,0,0,4,"206,208,210,212,214",224020102
40030015,ひとくち食べちゃえ,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"16,15,15,15,14","17000,17000,17000,17000,17000","2500,2500,2500,3000,3000",0,0,0,4,"175,177,179,181,183",224020102
40040012,あ～んがお望み？,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"16,15,15,15,14","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"129,131,133,135,137",224020102
40050012,はい、どうぞ♪,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"16,15,15,15,14","17000,17000,17000,17000,17000","2500,2500,2500,3000,3000",0,0,0,4,"175,177,179,181,183",224020102
40060012,ほっぺた落ちそうっす,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"16,15,15,15,14","17000,17000,17000,17000,17000","2500,2500,2500,3000,3000",0,0,0,4,"175,177,179,181,183",224020102
40070012,美味しくできたぞ,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"16,15,15,15,14","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"129,131,133,135,137",224020102
40080013,試食挑戦者募集中,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"16,15,15,15,14","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224020102
40090013,特製スムージーですの,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"21000,20800,20800,20600,20600","75000,75000,75000,75000,75000","2500,2500,2500,3000,3000",0,0,0,4,"206,208,210,212,214",224020102
40100003,気持ちを込めるわ,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"16,15,15,15,14","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"129,131,133,135,137",224020102
40110003,効率的に調理完了,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"16,15,15,15,14","22000,22000,22000,22000,22000","2500,2500,2500,3000,3000",0,0,0,4,"121,123,125,127,129",224020102
40050013,ありがとうの気持ちを,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"21,20,20,20,19,19,19,18,18","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"147,149,151,153,155,157,159,161,163",224030103
40070013,先輩達への差し入れ,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"18,17,17,17,16,16,16,15,15","22000,22000,22000,22000,22000,22000,22000,22000,22000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"195,197,199,201,203,205,207,209,211",224030103
40040013,素直になれなくて,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"34,33,33,33,32,32,32,31,31","31000,31000,31000,31000,31000,31000,31000,31000,31000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"183,185,187,189,191,193,195,197,199",224030106
30010018,生け花に挑戦！,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"22,21,21,21,20,20,20,19,19","17000,17000,17000,17000,17000,17000,17000,17000,17000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"316,318,320,322,324,326,328,330,332",224030108
20070016,感動！VR体験,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"28,27,27,27,26,26,26,25,25","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"295,297,299,301,303,305,307,309,311",224030403
10040020,縁側にこぼれる微笑,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"16,15,15,15,14,14,14,13,13","38000,38000,38000,38000,38000,38000,38000,38000,38000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"100,102,104,106,108,110,112,114,116",224031503
30030015,ふたりはヒーロー☆,{0}秒ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,4,"15000,14800,14800,14600,14600,14400,14400,14200,14200","33000,33000,33000,33000,33000,33000,33000,33000,33000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"423,425,427,429,431,433,435,437,439",224031603
40060013,東京フライドポテト,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"30,29,29,29,28,28,28,27,27","37000,37000,37000,37000,37000,37000,37000,37000,37000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"233,235,237,239,241,243,245,247,249",224031603
20050019,思い出の場所で再撮影,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"19,18,18,18,17,17,17,16,16","24000,24000,24000,24000,24000,24000,24000,24000,24000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"228,230,232,234,236,238,240,242,244",224031603
10060018,春の天体観測,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"25,24,24,24,23,23,23,22,22","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"182,184,186,188,190,192,194,196,198",224031603
10020018,エガオ、エイエン,PERFECTを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,3,"24,23,23,23,22,22,22,21,21","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"167,169,171,173,175,177,179,181,183",224020903
20060017,どうしよう！？,リズムアイコン{0}個ごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,1,"28,27,27,27,26,26,26,25,25","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"162,164,166,168,170,172,174,176,178",224020903
30010019,近くにいてくれない？,コンボを{0}回達成するごとに{1}%の確率で<br>{2}秒間リズムアイコンのスコアが{3}増える,2,"31,30,30,30,29,29,29,28,28","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"140,142,144,146,148,150,152,154,156",224020903
